zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2014
19019,"PO BOX",0,Philadelphia,,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19020,STANDARD,0,Bensalem,"Andalusia, Cornwells Heights, Cornwells Hts, Eddington",,PA,"Bucks County",America/New_York,"267,215",NA,US,40.1,-74.93,52740
19021,STANDARD,0,Croydon,Bensalem,,PA,"Bucks County",America/New_York,215,NA,US,40.09,-74.89,9390
19022,STANDARD,0,"Crum Lynne","Chester, Eddystone",,PA,"Delaware County",America/New_York,"484,610",NA,US,39.86,-75.33,3060
19023,STANDARD,0,Darby,Collingdale,Colwyn,PA,"Delaware County",America/New_York,484,NA,US,39.92,-75.26,19050
19025,STANDARD,0,Dresher,,Jarrettown,PA,"Montgomery County",America/New_York,267,NA,US,40.14,-75.16,5750
19026,STANDARD,0,"Drexel Hill","Pilgrim Gardens, Pilgrim Gdns","Drexelbrook, Oakview",PA,"Delaware County",America/New_York,"484,610",NA,US,39.94,-75.3,29390
19027,STANDARD,0,"Elkins Park","Lamott, Melrose, Melrose Park",,PA,"Montgomery County",America/New_York,215,NA,US,40.07,-75.12,18060
19028,"PO BOX",0,Edgemont,,,PA,"Delaware County",America/New_York,484,NA,US,39.9,-75.5,206
19029,STANDARD,0,Essington,Lester,"Tinicum, Tinicum Township",PA,"Delaware County",America/New_York,484,NA,US,39.86,-75.28,3650
19030,STANDARD,0,"Fairless Hills","Fairless Hls",,PA,"Bucks County",America/New_York,"215,267",NA,US,40.17,-74.85,11300
19031,STANDARD,0,Flourtown,,,PA,"Montgomery County",America/New_York,"215,267",NA,US,40.11,-75.22,4230
19032,STANDARD,0,Folcroft,,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.89,-75.28,6000
19033,STANDARD,0,Folsom,"Milmont Park",,PA,"Delaware County",America/New_York,484,NA,US,39.89,-75.33,7380
19034,STANDARD,0,"Fort Washington","Ft Washington","Ft Wash, Upper Dublin",PA,"Montgomery County",America/New_York,"215,267,484,610",NA,US,40.13,-75.19,6360
19035,STANDARD,0,Gladwyne,,,PA,"Montgomery County",America/New_York,,NA,US,40.04,-75.28,3820
19036,STANDARD,0,Glenolden,,"Briarcliff, Darby Township, Manor",PA,"Delaware County",America/New_York,"484,610",NA,US,39.89,-75.29,12070
19037,"PO BOX",0,"Glen Riddle Lima","Glen Rdl Lima, Glen Riddle, Lima",Media,PA,"Delaware County",America/New_York,484,NA,US,39.92,-75.41,183
19038,STANDARD,0,Glenside,"Erdenheim, Laverock, Wyndmoor","Ardsley, North Hills",PA,"Montgomery County",America/New_York,"215,267",NA,US,40.1,-75.15,29230
19039,"PO BOX",0,Gradyville,,,PA,"Delaware County",America/New_York,484,NA,US,39.9,-75.5,174
19040,STANDARD,0,Hatboro,"Uppr Moreland",,PA,"Montgomery County",America/New_York,"215,267",NA,US,40.17,-75.1,20820
19041,STANDARD,0,Haverford,,,PA,"Delaware County",America/New_York,"484,610",NA,US,40,-75.31,5080
19043,STANDARD,0,Holmes,,,PA,"Delaware County",America/New_York,484,NA,US,39.9,-75.31,2590
19044,STANDARD,0,Horsham,,,PA,"Montgomery County",America/New_York,"215,267",NA,US,40.18,-75.13,15610
19046,STANDARD,0,Jenkintown,"Foxcroft Sq, Foxcroft Square, Hollywood, Meadowbrook, Rockledge, Rydal","Baederwood, Fox Chase Manor, Foxcroft",PA,"Montgomery County",America/New_York,"215,267",NA,US,40.09,-75.12,17540
19047,STANDARD,0,Langhorne,"Hulmeville, Penndel, Upper Holland",Parkland,PA,"Bucks County",America/New_York,"215,267",NA,US,40.17,-74.91,32390
19048,UNIQUE,0,"Fort Washington","Ft Washington","Langhorne, Trevose, Union Fidelity Busi Reply",PA,"Montgomery County",America/New_York,215,NA,US,40.17,-74.91,0
19049,UNIQUE,0,"Fort Washington","Ft Washington","Langhorne, Trevose, Union Fidelity Postage Pd",PA,"Montgomery County",America/New_York,215,NA,US,40.17,-74.91,0
19050,STANDARD,0,Lansdowne,"E Lansdowne, East Lansdowne, Yeadon",Fernwood,PA,"Delaware County",America/New_York,"484,610",NA,US,39.94,-75.27,26360
19052,"PO BOX",0,Lenni,,,PA,"Delaware County",America/New_York,484,NA,US,39.92,-75.41,192
19053,STANDARD,0,"Feasterville Trevose","Fstrvl Trvose, Langhorne, Oakford, Trevose, Upper Holland",Feasterville,PA,"Bucks County",America/New_York,"215,267",NA,US,40.14,-74.98,26200
19054,STANDARD,0,Levittown,Fallsington,Falls,PA,"Bucks County",America/New_York,"215,267",NA,US,40.17,-74.82,16350
19055,STANDARD,0,Levittown,,,PA,"Bucks County",America/New_York,"215,267",NA,US,40.15,-74.85,12770
19056,STANDARD,0,Levittown,Newportville,"Middletown Twp",PA,"Bucks County",America/New_York,"215,267",NA,US,40.15,-74.89,14630
19057,STANDARD,0,Levittown,,,PA,"Bucks County",America/New_York,"215,267",NA,US,40.14,-74.85,15670
19058,"PO BOX",0,Levittown,,,PA,"Bucks County",America/New_York,215,NA,US,40.15,-74.85,344
19060,STANDARD,0,"Garnet Valley","Boothwyn, Marcus Hook","Upper Chichester",PA,"Delaware County",America/New_York,484,NA,US,39.84,-75.49,11440
19061,STANDARD,0,"Marcus Hook","Boothwyn, Garnet Valley, Linwood, Ogden, Trainer, Upper Chichester, Uppr Chichstr","Lower Chichester",PA,"Delaware County",America/New_York,610,NA,US,39.83,-75.44,18120
19063,STANDARD,0,Media,"Elwyn, Garden City, Glen Riddle, Rose Valley","Franklin Mint, Glen Riddle Lima, Rose Tree, Upper Providence, Wawa",PA,"Delaware County",America/New_York,"484,610",NA,US,39.92,-75.42,33520
19064,STANDARD,0,Springfield,,Media,PA,"Delaware County",America/New_York,484,NA,US,39.93,-75.34,24580
19065,"PO BOX",0,Media,Moylan,,PA,"Delaware County",America/New_York,484,NA,US,39.91,-75.38,116
19066,STANDARD,0,"Merion Station","Merion Sta","Merion, Merion Park",PA,"Montgomery County",America/New_York,"484,610",NA,US,40,-75.24,5460
19067,STANDARD,0,Morrisville,Yardley,"Lower Makefield",PA,"Bucks County",America/New_York,"215,267",NA,US,40.2,-74.78,50390
19070,STANDARD,0,Morton,"Ridley, Rutledge",,PA,"Delaware County",America/New_York,"484,610",NA,US,39.91,-75.32,6890
19072,STANDARD,0,Narberth,"Penn Valley",,PA,"Montgomery County",America/New_York,"484,610",NA,US,40.02,-75.26,9350
19073,STANDARD,0,"Newtown Square","Newtown Sq",,PA,"Delaware County",America/New_York,"610,484",NA,US,39.97,-75.43,17990
19074,STANDARD,0,Norwood,,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.88,-75.29,5420
19075,STANDARD,0,Oreland,,,PA,"Montgomery County",America/New_York,"215,267",NA,US,40.11,-75.18,7320
19076,STANDARD,0,"Prospect Park",,,PA,"Delaware County",America/New_York,484,NA,US,39.89,-75.31,5910
19078,STANDARD,0,"Ridley Park",,,PA,"Delaware County",America/New_York,610,NA,US,39.87,-75.32,10730
19079,STANDARD,0,"Sharon Hill",,,PA,"Delaware County",America/New_York,"215,610",NA,US,39.9,-75.26,8300
19080,UNIQUE,0,Wayne,Radnor,"Firm Zip Concept, Tv Guide Brm",PA,"Delaware County",America/New_York,484,NA,US,40.06,-75.4,0
19081,STANDARD,0,Swarthmore,,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.9,-75.34,8610
19082,STANDARD,0,"Upper Darby","Bywood, Highland Park, Kirklyn, Millbourne",,PA,"Delaware County",America/New_York,"484,610",NA,US,39.96,-75.27,37090
19083,STANDARD,0,Havertown,"Lower Merion",Llanerch,PA,"Delaware County",America/New_York,"484,610",NA,US,39.97,-75.31,35830
19085,STANDARD,0,Villanova,,Ithan,PA,"Delaware County",America/New_York,"484,610",NA,US,40.03,-75.35,5750
19086,STANDARD,0,Wallingford,"Rose Valley","Garden City, Media, Nether Providence",PA,"Delaware County",America/New_York,"484,610",NA,US,39.89,-75.37,11570
19087,STANDARD,0,Wayne,"Chesterbrook, Radnor, Saint Davids, St Davids, Strafford",,PA,"Chester County",America/New_York,"267,610,215,484",NA,US,40.06,-75.4,29930
19088,UNIQUE,0,Wayne,Radnor,"T V Guide",PA,"Delaware County",America/New_York,484,NA,US,40.06,-75.4,0
19089,UNIQUE,0,Wayne,Radnor,"Chilton Co",PA,"Delaware County",America/New_York,484,NA,US,40.06,-75.4,0
19090,STANDARD,0,"Willow Grove",,,PA,"Montgomery County",America/New_York,"215,267",NA,US,40.14,-75.11,18400
19091,UNIQUE,0,Media,,"Franklin Mint, Frnkln Mt Ctr",PA,"Delaware County",America/New_York,484,NA,US,39.91,-75.38,0
19092,UNIQUE,0,Philadelphia,,"Firm Zip Concept",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19093,UNIQUE,0,Philadelphia,,"Firm Zip Concept, Franklin Mint",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19094,STANDARD,0,Woodlyn,,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.87,-75.35,3860
19095,STANDARD,0,Wyncote,,Cedarbrook,PA,"Montgomery County",America/New_York,"267,215",NA,US,40.09,-75.14,5770
19096,STANDARD,0,Wynnewood,"Carroll Park, Penn Wynne",,PA,"Montgomery County",America/New_York,"484,610",NA,US,39.99,-75.27,13550
19098,UNIQUE,0,Holmes,,"National Fulfillment Serv",PA,"Delaware County",America/New_York,484,NA,US,39.9,-75.3,0
19099,UNIQUE,0,Philadelphia,,"Philadelphia Ndc",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19101,"PO BOX",0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,2031
19102,STANDARD,0,Philadelphia,"Mid City East, Middle City East, Phila","Penn Ctr",PA,"Philadelphia County",America/New_York,"267,215,484,610",NA,US,39.95,-75.17,3450
19103,STANDARD,0,Philadelphia,"Mid City West, Middle City West, Phila",,PA,"Philadelphia County",America/New_York,"215,267,610,484",NA,US,39.95,-75.17,17660
19104,STANDARD,0,Philadelphia,Phila,"30th Street Train Station",PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.96,-75.2,21070
19105,"PO BOX",0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,746
19106,STANDARD,0,Philadelphia,"Phila, William Penn Annex East, Wm Penn Anx E",,PA,"Philadelphia County",America/New_York,"267,484,215",NA,US,39.95,-75.14,9150
19107,STANDARD,0,Philadelphia,"Phila, William Penn Annex West, Wm Penn Anx W",,PA,"Philadelphia County",America/New_York,"215,267,484,610",NA,US,39.95,-75.16,8640
19108,"PO BOX",0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19109,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"610,215,267,484",NA,US,39.95,-75.16,140
19110,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"267,215,484,610",NA,US,39.95,-75.16,64
19111,STANDARD,0,Philadelphia,Phila,"Lawncrest, Lawndale, Rhawnhurst",PA,"Philadelphia County",America/New_York,215,NA,US,40.06,-75.07,55970
19112,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.89,-75.17,119
19113,STANDARD,0,Philadelphia,Phila,Lester,PA,"Delaware County",America/New_York,215,NA,US,39.87,-75.25,0
19114,STANDARD,0,Philadelphia,Phila,"Torresdale South",PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.07,-75,27030
19115,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.09,-75.04,29410
19116,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"267,215",NA,US,40.12,-75.01,28590
19118,STANDARD,0,Philadelphia,Phila,Springfield,PA,"Philadelphia County",America/New_York,"267,215",NA,US,40.07,-75.21,8120
19119,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.05,-75.19,22460
19120,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.03,-75.12,58970
19121,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.98,-75.18,23500
19122,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.98,-75.15,11860
19123,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267,484,610",NA,US,39.96,-75.15,10710
19124,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.02,-75.09,55490
19125,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.98,-75.13,18220
19126,STANDARD,0,Philadelphia,Phila,"Oak Lane",PA,"Philadelphia County",America/New_York,215,NA,US,40.06,-75.14,13010
19127,STANDARD,0,Philadelphia,"Manayunk, Phila",,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.03,-75.23,3720
19128,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.05,-75.23,29290
19129,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.01,-75.19,8480
19130,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,484,610,267",NA,US,39.97,-75.18,19440
19131,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.99,-75.22,30110
19132,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40,-75.17,26260
19133,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.99,-75.14,17590
19134,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.99,-75.11,43210
19135,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.02,-75.05,27610
19136,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.04,-75.02,28620
19137,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.99,-75.07,7220
19138,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"267,215",NA,US,40.06,-75.16,26770
19139,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.96,-75.23,30750
19140,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.01,-75.15,40020
19141,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.04,-75.15,23570
19142,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.92,-75.23,25920
19143,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.94,-75.23,50740
19144,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.03,-75.17,31590
19145,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.91,-75.2,38540
19146,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"267,215,610",NA,US,39.94,-75.18,30130
19147,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.94,-75.15,30160
19148,STANDARD,0,Philadelphia,Phila,Passyunk,PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.91,-75.15,42450
19149,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,40.04,-75.07,49310
19150,STANDARD,0,Philadelphia,Phila,"Lynnewood Gardens",PA,"Philadelphia County",America/New_York,215,NA,US,40.07,-75.17,20450
19151,STANDARD,0,Philadelphia,"Overbrook Hills, Overbrook Hls, Phila",,PA,"Philadelphia County",America/New_York,215,NA,US,39.98,-75.26,26500
19152,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.06,-75.05,29200
19153,STANDARD,0,Philadelphia,Phila,Eastwick,PA,"Philadelphia County",America/New_York,215,NA,US,39.89,-75.23,10390
19154,STANDARD,0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,"215,267",NA,US,40.1,-74.98,30580
19155,"PO BOX",0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,29
19160,"PO BOX",0,Philadelphia,Phila,,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,332
19161,UNIQUE,0,Philadelphia,Phila,"Firm Zip Concept",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19162,UNIQUE,0,Philadelphia,Phila,"Firm Zip Concept",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19170,UNIQUE,0,Philadelphia,Phila,"Citibank Delaware",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19171,UNIQUE,0,Philadelphia,Phila,"Wachovia Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19172,UNIQUE,0,Philadelphia,Phila,"Penn Mutual Ins Co",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19173,UNIQUE,0,Philadelphia,Phila,Verizon,PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19175,UNIQUE,0,Philadelphia,Phila,"Mellon Bank East",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19176,STANDARD,0,Philadelphia,,,PA,"Philadelphia County",America/New_York,"267,215",NA,US,39.9,-75.23,0
19177,UNIQUE,0,Philadelphia,Phila,"Wachovia Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19178,UNIQUE,0,Philadelphia,Phila,"Wachovia Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19179,UNIQUE,0,Philadelphia,Phila,"Veterans Administration",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19181,UNIQUE,0,Philadelphia,Phila,"Colonial Penn Group",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19182,UNIQUE,0,Philadelphia,Phila,"Pnc Bank, Wachovia Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19183,UNIQUE,0,Philadelphia,Phila,"Colonial Penn",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19184,UNIQUE,0,Philadelphia,Phila,"Sunmark Industries",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19185,UNIQUE,0,Philadelphia,Phila,"Selective Service System",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19187,UNIQUE,0,Philadelphia,Phila,"A A R P Ins",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19188,UNIQUE,0,Philadelphia,Phila,"Hosiery Corp Of America",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19190,STANDARD,0,Philadelphia,,"National Passport Agency",PA,"Philadelphia County",America/New_York,"215,267",NA,US,39.95,-75.16,0
19191,UNIQUE,0,Philadelphia,Phila,"Wachovia Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19192,UNIQUE,0,Philadelphia,Phila,"Cigna Corporation",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19193,UNIQUE,0,Philadelphia,Phila,"Ford Motor Credit Corp",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,15
19194,UNIQUE,0,Philadelphia,,"First Chicago, Phila",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.18,0
19195,UNIQUE,0,Philadelphia,,"Commerce Bank",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19196,UNIQUE,0,Philadelphia,Phila,"Classification & Rates Admin",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19197,UNIQUE,0,Philadelphia,Phila,"Usps Eastern Region Hdqtrs",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19244,UNIQUE,0,Philadelphia,,"I R S Service Center",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,0
19255,UNIQUE,0,Philadelphia,,"I R S Service Center",PA,"Philadelphia County",America/New_York,215,NA,US,39.95,-75.16,143
19301,STANDARD,0,Paoli,,,PA,"Chester County",America/New_York,"484,610",NA,US,40.04,-75.49,6720
19310,STANDARD,0,Atglen,Steelville,,PA,"Chester County",America/New_York,610,NA,US,39.94,-75.97,2860
19311,STANDARD,0,Avondale,,,PA,"Chester County",America/New_York,"484,610",NA,US,39.82,-75.78,9700
19312,STANDARD,0,Berwyn,Tredyffrin,,PA,"Chester County",America/New_York,"484,610",NA,US,40.03,-75.44,11510
19316,"PO BOX",0,Brandamore,,,PA,"Chester County",America/New_York,484,NA,US,40.05,-75.83,358
19317,STANDARD,0,"Chadds Ford",,,PA,"Delaware County",America/New_York,"610,484",NA,US,39.86,-75.59,10340
19318,"PO BOX",0,Chatham,,"West Grove",PA,"Chester County",America/New_York,,NA,US,39.83,-75.83,362
19319,STANDARD,0,Cheyney,,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.92,-75.52,280
19320,STANDARD,0,Coatesville,"E Fallowfield, East Fallowfield Township, Romansville, Valley Township, Valley Twp, W Brandywine, West Bradford, West Brandywine",,PA,"Chester County",America/New_York,"484,610",NA,US,39.98,-75.81,48480
19330,STANDARD,0,Cochranville,,,PA,"Chester County",America/New_York,,NA,US,39.87,-75.92,5370
19331,"PO BOX",0,Concordville,,,PA,"Delaware County",America/New_York,484,NA,US,39.88,-75.52,179
19333,STANDARD,0,Devon,,,PA,"Chester County",America/New_York,"484,610",NA,US,40.04,-75.42,7020
19335,STANDARD,0,Downingtown,"West Bradford",,PA,"Chester County",America/New_York,"484,610",NA,US,40,-75.7,48560
19339,UNIQUE,0,Concordville,,"State Farm Insurance",PA,"Delaware County",America/New_York,484,NA,US,39.88,-75.52,0
19340,UNIQUE,0,Concordville,,"State Farm Insurance",PA,"Delaware County",America/New_York,484,NA,US,39.88,-75.52,0
19341,STANDARD,0,Exton,"Franklin Center, Franklin Ctr",,PA,"Chester County",America/New_York,"484,610",NA,US,40.03,-75.63,17670
19342,STANDARD,0,"Glen Mills",,,PA,"Delaware County",America/New_York,"484,610",NA,US,39.89,-75.5,17330
19343,STANDARD,0,Glenmoore,"W Brandywine, West Brandywine",,PA,"Chester County",America/New_York,"484,610",NA,US,40.09,-75.77,8090
19344,STANDARD,0,"Honey Brook","W Brandywine, West Brandywine",,PA,"Chester County",America/New_York,"484,610",NA,US,40.09,-75.91,11560
19345,"PO BOX",0,Immaculata,,,PA,"Chester County",America/New_York,,NA,US,40.03,-75.57,561
19346,"PO BOX",0,Kelton,,,PA,"Chester County",America/New_York,,NA,US,39.79,-75.87,188
19347,"PO BOX",0,Kemblesville,,,PA,"Chester County",America/New_York,,NA,US,39.76,-75.79,269
